Year,date (utc),time (utc),squid no.,Jorge,length (cm),mass (kg),sex,maturity,mated?,lines in water,notes,approximate latitude,approximate longitude,general area,Rostral,prey,Otolith.1,Otolith.2,Otolith.3,Otolith.4,Otolith.5,Otolith.6,Otolith.7,Otolith.8,Otolith.9,Otolith.10,Otolith.11,Otolith.12,Otolith.13,Otolith.14,Otolith.15
2010,6/14/10,4:38,19,,24,0.29,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:54,1,,22.5,0.38,F,5,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:55,3,,23.5,0.3,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:57,4,,21,,,,,,in tank,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:57,5,,24.5,0.35,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0.5,0.45,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:02,9,,21.5,0.22,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:02,10,,24.5,0.34,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:03,11,,20,0.18,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:06,12,,22,0.23,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:06,13,,23.5,0.28,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,URL,Pterygioteuthis,0.3,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:09,14,,22,0.27,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:11,16,,23,0.29,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:12,18,,24,0.32,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:13,19,,21,0.21,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:13,20,,23.5,0.29,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:16,21,,21.5,0.23,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:17,23,,21.5,0.22,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:19,24,,22.5,0.26,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:19,25,,21.5,0.23,M,3,,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:21,26,,21.2,0.26,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:23,27,,23,0.25,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,5:47,1,,38.5,1.2,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,URL,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,5:50,2,,39.5,1.4,Female,5,,1,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:07,4,,30.0,0.6,Male,4,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:17,5,,38.0,1.2,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:20,6,,39.5,1.2,Male,4,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:21,7,,38.5,1.2,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:22,8,,35.5,1.0,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:24,9,,38.5,1.3,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0.44,0.44,0.4,0.44,0.44,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:26,10,,44.0,1.9,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,11,,42.0,1.7,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,12,,40.0,1.5,Female,5,,2,Caught on same jig as Squid # 13,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,13,,38.5,1.2,Female,2,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:31,14,,36.0,1.0,Female,4,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0.6,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:31,15,,32.0,,Female,5,,,In cooler; did not get weight. Estimated length,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,16,,30.0,,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,17,,42.5,1.9,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,18,,40.5,1.4,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:37,19,,33.5,0.8,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:38,20,,40.5,1.3,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:09,1,,35.5,1.0,Female,5,,3,,27o49.67',111o24.545',South of Nolasco Island,URL,Pterygioteuthis,0.4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:10,2,,32.0,0.7,Female,5,,3,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:14,3,,35.5,1.0,Female,5,,6,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:19,4,,42.0,1.8,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:29,5,,36.0,1.0,Female,3,,7,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:30,6,,33.0,0.8,Female,5,,7,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:31,7,,33.0,0.7,Female,4,,6,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:32,8,,32.0,0.7,Male,5,,6,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0.48,0.48,0.48,0.44,0.4,0.4,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:33,9 - A?,,27.0,,,,,6,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:44,10 - B?,,35.0,,,,,8,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:45,11,,36.0,1.0,Male,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:45,12,,34.0,1.0,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,1 is LRL,Pterygioteuthis,0.52,0.48,0.48,0.44,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:47,13,,33.0,0.8,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,URL,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:49,14,,41.0,1.5,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:50,15,,38.0,1.1,Male,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:53,16,,39.0,1.6,Female,5,,7,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:55,17,,40.0,1.5,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:56,18 - C?,,33.0,,,,,4,"in tank - length estimated; weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:57,19,,41.0,1.4,Female,5,,4,,27o49.67',111o24.545',South of Nolasco Island,URL,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,4:07,22 - D?,,33.5,,,,,5,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,4:08,23,,38.0,1.2,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,4:11,24 - E?,,28.0,,,,,4,"in tank - length estimated; weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,2:55,1,,32.5,0.7,Female,5,,3,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,2:57,2,,25.0,,,,,3,"in tank - weight, sex, and maturity not sampled",27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:17,9,,20.5,0.2,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:20,13,,36.5,1.0,Female,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:23,14,,27.5,0.4,Male,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,15,,23.0,0.3,Male,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,16,,21.0,0.2,Female,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,17,,24.0,0.3,Male,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:25,18,,23.5,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:26,19,,25.5,0.4,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:33,20,,20.0,0.2,Female,2,,7,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:34,21,,26.5,0.4,Female,2,,7,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:45,22,,23.0,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,URL,Pterygioteuthis,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:45,23,,26.0,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:47,24,,25.5,0.3,Male,3,,6,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:55,25,,18.5,0.2,Female,1,,7,caught in dipnet,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:11,26,,22.0,0.2,Female,2,,5,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:24,27,,27.5,0.5,Male,5,,6,,27 25.224,111 41.275,Guaymas Basin,URL,Pterygioteuthis,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:27,28,,24.5,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:29,29,,24.5,0.3,Male,5,,4,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:31,31,,24.0,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Pterygioteuthis,0.48,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:48,5,,36.0,1.0,Male,4,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:48,6,,31.5,0.7,Male,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:49,7,,25.0,0.3,Female,2,,3,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,8,,27.0,0.4,Female,2,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0.44,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,9,,30.0,0.6,Male,3,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,10,,29.5,0.5,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:51,11,,31.0,0.6,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:51,12,,25.0,0.3,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:51,13,,34.0,0.9,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:51,14,,38.0,1.4,Female,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:52,15,,37.0,1.1,Female,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:53,16,,28.0,0.5,Male,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:53,17,,25.5,0.3,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:53,18,,32.5,0.7,Male,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:55,21,,31.5,0.7,Male,5,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:56,22,,32.0,0.7,Female,2,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:57,25,,24.5,0.3,Female,2,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,4:10,44,,34.5,1.0,Female,2,,1,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,,A,,34.5,,Female,2,,,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,,B,,37.5,,Female,3,,,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,,C,,32.5,,Female,2,,,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0.48,0.4,0.4,0.4,0.56,0.44,0,0,0,0,0,0,0,0,0
2011,6/12/11,,D,,,,,,,,,27o18.402,112o10.670,Rosalia - Marcos,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,2:58,1A,,27.0,0.4,Female,2,,1,"Accidentally had two squid #1's in the lab book - this one was measured, weighed, etc.",27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:12,5,,35.0,0.9,Female,5,,6,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:26,6,,31.0,0.7,Female,5,,6,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:47,10,,28.5,0.5,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:54,12,,24.5,,,,,5,"in tank - weight, sex, and maturity not sampled",27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:55,13,,25.5,0.4,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,3:58,14,,26.0,0.4,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:01,16,,21.5,0.2,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:03,17,,24.0,0.3,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:03,18,,30.5,0.6,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:04,19,,30.5,0.6,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:05,20,,24.5,0.3,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:09,22,,23.5,0.3,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:09,23,,29.5,0.5,Male,5,,,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:17,24,,27.0,0.4,Female,2,,6,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:19,25,,26.5,0.4,Male,2,,2,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:20,26,,35.0,0.8,Male,5,,2,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0.48,0.52,0.36,0.4,0.44,0.6,0.56,0.52,0.52,0.48,0.4,0.52,0.44,0,0
2011,6/13/11,4:21,27,,23.0,0.3,Female,2,,2,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:21,28,,27.0,0.5,Female,2,,2,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:22,29,,21.5,0.2,Male,2,,3,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/13/11,4:23,30,,24.0,0.3,Male,2,,3,,27o25.386,111o54.519,Tortuga,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:31,1,,42.0,1.6,Female,5,,2,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:31,2,,39.5,1.2,Male,3,,2,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:32,3,,36.5,1.0,Female,2,,2,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:33,5,,39.5,1.5,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:34,6,,34.0,0.7,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:34,7,,39.5,1.2,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:35,9,,36.0,0.9,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:35,10,,37.0,1.1,Female,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:35,11,,43.5,1.8,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:35,12,,41.0,1.4,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:36,13,,34.0,0.8,Male,3,,5,,27o51.776',112o39.642',San Carlos Bay,URL,Pterygioteuthis,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:36,14,,33.0,0.8,Male,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:37,15,,44.5,2.1,Female,2,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:37,16,,37.0,1.3,Female,2,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/14/11,3:38,17,,40.0,1.3,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Pterygioteuthis,0.52,0.4,0.52,0,0,0,0,0,0,0,0,0,0,0,0
