"","cruise_int","Date_M","Lat_M","Lon_M","date","year","X","mean.sst","stdev.sst","n","satellite.date","requested.lon.min","requested.lon.max","requested.lat.min","requested.lat.max","requested.date","median.sst","mad.sst","mean chlorophyll","stdev chlorophyll","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median chlorophyll","mad chlorophyll"
"281",1.1137,20051122,27.62703639,-111.38274922,2005-11-22,"2005",281,19.9534980864393,0.362624219714247,253,"2005-11-22 12:00:00",-111.48274922,-111.28274922,27.52703639,27.72703639,13109,19.8199996948242,0.415126190185547,4.09818685879757,2.38107779293556,289,"2005-11-22 12:00:00",-111.48274922,-111.28274922,27.52703639,27.72703639,13109,3.19600009918213,1.18163245167732
"282",1.1138,20051122,27.62183651,-111.39107221,2005-11-22,"2005",282,19.9534980864393,0.362624219714247,253,"2005-11-22 12:00:00",-111.48274922,-111.28274922,27.52703639,27.72703639,13109,19.8199996948242,0.415126190185547,4.09818685879757,2.38107779293556,289,"2005-11-22 12:00:00",-111.48274922,-111.28274922,27.52703639,27.72703639,13109,3.19600009918213,1.18163245167732
"283",1.1139,20051122,27.61666665,-111.39936525,2005-11-22,"2005",283,19.9864616100605,0.360176334125223,260,"2005-11-22 12:00:00",-111.49936525,-111.29936525,27.51666665,27.71666665,13109,19.9324998855591,0.455899330329895,3.69823875971731,2.0400231718786,289,"2005-11-22 12:00:00",-111.49936525,-111.29936525,27.51666665,27.71666665,13109,3.05200004577637,1.09564116811752
"284",1.114,20051122,27.61144863,-111.40758298,2005-11-22,"2005",284,20.0010385293227,0.39775974316236,260,"2005-11-22 12:00:00",-111.50758298,-111.30758298,27.51144863,27.71144863,13109,19.9599990844727,0.444778868865967,3.41991350085678,1.89426564777425,289,"2005-11-22 12:00:00",-111.50758298,-111.30758298,27.51144863,27.71144863,13109,2.90100002288818,1.01854625372887
"285",1.1141,20051122,27.60614347,-111.41573593,2005-11-22,"2005",285,20.0171565572724,0.394930777509911,262,"2005-11-22 12:00:00",-111.51573593,-111.31573593,27.50614347,27.70614347,13109,19.9975004196167,0.444778868865967,3.4088615973103,1.8405899423567,289,"2005-11-22 12:00:00",-111.51573593,-111.31573593,27.50614347,27.70614347,13109,2.90300011634827,1.06747204241753
"286",1.1142,20051122,27.60080142,-111.42390514,2005-11-22,"2005",286,20.0555364747614,0.489900789213691,261,"2005-11-22 12:00:00",-111.52390514,-111.32390514,27.50080142,27.70080142,13109,19.9950008392334,0.444778868865967,3.13959170006551,1.67733088537166,289,"2005-11-22 12:00:00",-111.52390514,-111.32390514,27.50080142,27.70080142,13109,2.7590000629425,1.08674585938454
"287",1.1143,20051122,27.5954612,-111.43218473,2005-11-22,"2005",287,20.0997127006794,0.578539903747596,261,"2005-11-22 12:00:00",-111.53218473,-111.33218473,27.4954612,27.6954612,13109,19.9899997711182,0.44478169670105,2.87685467668883,1.51931700001068,289,"2005-11-22 12:00:00",-111.53218473,-111.33218473,27.4954612,27.6954612,13109,2.64100003242493,1.12381064729691
"288",1.1144,20051122,27.59016846,-111.44034551,2005-11-22,"2005",288,20.1262500502846,0.597181809958825,264,"2005-11-22 12:00:00",-111.54034551,-111.34034551,27.49016846,27.69016846,13109,20,0.441072990989685,2.91268858509493,1.56145771869808,289,"2005-11-22 12:00:00",-111.54034551,-111.34034551,27.49016846,27.69016846,13109,2.66499996185303,1.23500571799278
"289",1.1145,20051122,27.58503455,-111.44845319,2005-11-22,"2005",289,20.1924432118734,0.702480182618651,264,"2005-11-22 12:00:00",-111.54845319,-111.34845319,27.48503455,27.68503455,13109,20.0050001144409,0.4633125,2.63679239287921,1.36673391864996,289,"2005-11-22 12:00:00",-111.54845319,-111.34845319,27.48503455,27.68503455,13109,2.48099994659424,1.30172283110619
"290",1.1146,20051122,27.57967259,-111.45663523,2005-11-22,"2005",290,20.318488818496,0.842752165744281,268,"2005-11-22 12:00:00",-111.55663523,-111.35663523,27.47967259,27.67967259,13109,20.0599994659424,0.51149598197937,2.47973702997485,1.35089497110789,289,"2005-11-22 12:00:00",-111.55663523,-111.35663523,27.47967259,27.67967259,13109,2.33999991416931,1.36695709819794
"291",1.1147,20051122,27.5743629,-111.46480925,2005-11-22,"2005",291,20.318488818496,0.842752165744281,268,"2005-11-22 12:00:00",-111.55663523,-111.35663523,27.47967259,27.67967259,13109,20.0599994659424,0.51149598197937,2.47973702997485,1.35089497110789,289,"2005-11-22 12:00:00",-111.55663523,-111.35663523,27.47967259,27.67967259,13109,2.33999991416931,1.36695709819794
"292",1.1148,20051122,27.56900989,-111.47289866,2005-11-22,"2005",292,20.4151660525051,0.94998562909814,271,"2005-11-22 12:00:00",-111.57289866,-111.37289866,27.46900989,27.66900989,13109,20.0799999237061,0.54114866065979,2.28184083568184,1.18177137463976,289,"2005-11-22 12:00:00",-111.57289866,-111.37289866,27.46900989,27.66900989,13109,2.16599988937378,1.27355317518711
"293",1.1149,20051122,27.56358792,-111.48100189,2005-11-22,"2005",293,20.4669852747637,0.992104517618906,272,"2005-11-22 12:00:00",-111.58100189,-111.38100189,27.46358792,27.66358792,13109,20.102499961853,0.578214509010315,2.32018339778313,1.22437371967928,289,"2005-11-22 12:00:00",-111.58100189,-111.38100189,27.46358792,27.66358792,13109,2.13499999046326,1.22759272506237
"294",1.115,20051122,27.55811857,-111.48915271,2005-11-22,"2005",294,20.5878284551801,1.08683322206225,274,"2005-11-22 12:00:00",-111.58915271,-111.38915271,27.45811857,27.65811857,13109,20.1150007247925,0.607867187690735,2.1409930842558,1.0725519993311,289,"2005-11-22 12:00:00",-111.58915271,-111.38915271,27.45811857,27.65811857,13109,1.80799996852875,0.965172633934021
"295",1.1151,20051122,27.55267391,-111.49715678,2005-11-22,"2005",295,20.8053136382156,1.19757252501439,271,"2005-11-22 12:00:00",-111.59715678,-111.39715678,27.45267391,27.65267391,13109,20.2350006103516,0.808017113113403,2.0215709362063,0.991785599174574,289,"2005-11-22 12:00:00",-111.59715678,-111.39715678,27.45267391,27.65267391,13109,1.51999998092651,0.656791739201546
"296",1.1152,20051122,27.54723804,-111.50514374,2005-11-22,"2005",296,20.8053136382156,1.19757252501439,271,"2005-11-22 12:00:00",-111.59715678,-111.39715678,27.45267391,27.65267391,13109,20.2350006103516,0.808017113113403,2.0215709362063,0.991785599174574,289,"2005-11-22 12:00:00",-111.59715678,-111.39715678,27.45267391,27.65267391,13109,1.51999998092651,0.656791739201546
"297",1.1153,20051122,27.54239073,-111.51371109,2005-11-22,"2005",297,21.072742511977,1.28746413157915,268,"2005-11-22 12:00:00",-111.61371109,-111.41371109,27.44239073,27.64239073,13109,20.4274997711182,1.14160126476288,1.94358131815405,0.984685887272181,289,"2005-11-22 12:00:00",-111.61371109,-111.41371109,27.44239073,27.64239073,13109,1.43299996852875,0.432919105267525
"298",1.1154,20051122,27.53824849,-111.52272582,2005-11-22,"2005",298,21.2764044629501,1.32139695261152,267,"2005-11-22 12:00:00",-111.62272582,-111.42272582,27.43824849,27.63824849,13109,21.1599998474121,1.88290267868042,1.85350519274345,0.979148649963335,289,"2005-11-22 12:00:00",-111.62272582,-111.42272582,27.43824849,27.63824849,13109,1.37600004673004,0.349893690490723
"299",1.1155,20051122,27.53394887,-111.53158495,2005-11-22,"2005",299,21.4851691597386,1.32384093288432,266,"2005-11-22 12:00:00",-111.63158495,-111.43158495,27.43394887,27.63394887,13109,21.6924991607666,1.9792710565567,1.75026297858017,0.951866661448333,289,"2005-11-22 12:00:00",-111.63158495,-111.43158495,27.43394887,27.63394887,13109,1.32400000095367,0.280211415553093
"300",1.1156,20051122,27.52877793,-111.53993175,2005-11-22,"2005",300,21.5792696377758,1.33332402491282,267,"2005-11-22 12:00:00",-111.63993175,-111.43993175,27.42877793,27.62877793,13109,21.9300003051758,1.81618556556702,1.769546715446,0.965912935074558,289,"2005-11-22 12:00:00",-111.63993175,-111.43993175,27.42877793,27.62877793,13109,1.33899998664856,0.286141739201546
"301",1.1157,20051122,27.52319199,-111.5477301,2005-11-22,"2005",301,21.7976029571076,1.29923992012854,267,"2005-11-22 12:00:00",-111.6477301,-111.4477301,27.42319199,27.62319199,13109,22.2600002288818,1.38623020820618,1.62305190715823,0.8494900353219,289,"2005-11-22 12:00:00",-111.6477301,-111.4477301,27.42319199,27.62319199,13109,1.29100000858307,0.237215950512886
"302",1.1158,20051122,27.51761615,-111.55567188,2005-11-22,"2005",302,21.8594194190779,1.30518774971338,267,"2005-11-22 12:00:00",-111.65567188,-111.45567188,27.41761615,27.61761615,13109,22.2999992370605,1.30468675575256,1.63795848103131,0.855645825655356,289,"2005-11-22 12:00:00",-111.65567188,-111.45567188,27.41761615,27.61761615,13109,1.30900001525879,0.249076774549484
"303",1.1159,20051122,27.51209747,-111.5636948,2005-11-22,"2005",303,22.0823969537399,1.23042118874175,267,"2005-11-22 12:00:00",-111.6636948,-111.4636948,27.41209747,27.61209747,13109,22.5400009155273,1.00075386886597,1.48174048790057,0.643813236132653,289,"2005-11-22 12:00:00",-111.6636948,-111.4636948,27.41209747,27.61209747,13109,1.27900004386902,0.216459641003609
"304",1.116,20051122,27.50662225,-111.57179839,2005-11-22,"2005",304,22.2933145730237,1.13864188183135,267,"2005-11-22 12:00:00",-111.67179839,-111.47179839,27.40662225,27.60662225,13109,22.7049999237061,0.808017113113403,1.3460415242865,0.377619363635273,289,"2005-11-22 12:00:00",-111.67179839,-111.47179839,27.40662225,27.60662225,13109,1.25100004673004,0.201633655142784
"305",1.1161,20051122,27.50114174,-111.57985271,2005-11-22,"2005",305,22.3561277819755,1.12874021310877,266,"2005-11-22 12:00:00",-111.67985271,-111.47985271,27.40114174,27.60114174,13109,22.7450008392334,0.815428868865967,1.35471626487158,0.376586004283853,289,"2005-11-22 12:00:00",-111.67985271,-111.47985271,27.40114174,27.60114174,13109,1.25499999523163,0.209046648073196
"306",1.1162,20051122,27.49568143,-111.58778039,2005-11-22,"2005",306,22.5662217893099,0.977826043562182,266,"2005-11-22 12:00:00",-111.68778039,-111.48778039,27.39568143,27.59568143,13109,22.8600006103516,0.689409226226807,1.27281661017131,0.219140597397324,289,"2005-11-22 12:00:00",-111.68778039,-111.48778039,27.39568143,27.59568143,13109,1.23599994182587,0.18384233071804
"307",1.1163,20051122,27.49004712,-111.5956092,2005-11-22,"2005",307,22.7725000240185,0.7772966324526,270,"2005-11-22 12:00:00",-111.6956092,-111.4956092,27.39004712,27.59004712,13109,23.0600004196167,0.504084226226807,1.24349135098573,0.187903581756827,289,"2005-11-22 12:00:00",-111.6956092,-111.4956092,27.39004712,27.59004712,13109,1.22399997711182,0.192737992930412
"308",1.1164,20051122,27.48430335,-111.60343521,2005-11-22,"2005",308,22.7725000240185,0.7772966324526,270,"2005-11-22 12:00:00",-111.6956092,-111.4956092,27.39004712,27.59004712,13109,23.0600004196167,0.504084226226807,1.24349135098573,0.187903581756827,289,"2005-11-22 12:00:00",-111.6956092,-111.4956092,27.39004712,27.59004712,13109,1.22399997711182,0.192737992930412
"309",1.1165,20051122,27.47852783,-111.61127701,2005-11-22,"2005",309,22.9254710225091,0.595460464700278,276,"2005-11-22 12:00:00",-111.71127701,-111.51127701,27.37852783,27.57852783,13109,23.147500038147,0.411420312309265,1.23777162616228,0.193964043514649,289,"2005-11-22 12:00:00",-111.71127701,-111.51127701,27.37852783,27.57852783,13109,1.22500002384186,0.192737992930412
"310",1.1166,20051122,27.47276165,-111.61896658,2005-11-22,"2005",310,22.9983916049237,0.495196926856902,286,"2005-11-22 12:00:00",-111.71896658,-111.51896658,27.37276165,27.57276165,13109,23.1749992370605,0.348411904907227,1.22169204154229,0.187134729305572,289,"2005-11-22 12:00:00",-111.71896658,-111.51896658,27.37276165,27.57276165,13109,1.21599996089935,0.191255323648453
"311",1.1167,20051122,27.4666786,-111.6265013,2005-11-22,"2005",311,23.0113461567805,0.499972081039494,286,"2005-11-22 12:00:00",-111.7265013,-111.5265013,27.3666786,27.5666786,13109,23.1900005340576,0.348409077072144,1.23052941164756,0.189199333396409,289,"2005-11-22 12:00:00",-111.7265013,-111.5265013,27.3666786,27.5666786,13109,1.22699999809265,0.197185824036598
"312",1.1168,20051122,27.46039178,-111.63373029,2005-11-22,"2005",312,23.0897577807153,0.431924894713529,289,"2005-11-22 12:00:00",-111.73373029,-111.53373029,27.36039178,27.56039178,13109,23.2150001525879,0.303932886886597,1.21803460257276,0.191842052194042,289,"2005-11-22 12:00:00",-111.73373029,-111.53373029,27.36039178,27.56039178,13109,1.22300004959106,0.200150985860825
"313",1.1169,20051122,27.45424139,-111.64118175,2005-11-22,"2005",313,23.098529399885,0.420389579949736,289,"2005-11-22 12:00:00",-111.74118175,-111.54118175,27.35424139,27.55424139,13109,23.2150001525879,0.303932886886597,1.23122145374753,0.194858563411262,289,"2005-11-22 12:00:00",-111.74118175,-111.54118175,27.35424139,27.55424139,13109,1.22899997234344,0.197185824036598
"314",1.117,20051122,27.44876841,-111.64900641,2005-11-22,"2005",314,23.174982697906,0.354352949906721,289,"2005-11-22 12:00:00",-111.74900641,-111.54900641,27.34876841,27.54876841,13109,23.2399997711182,0.274280208206177,1.21535294093063,0.191246510745421,289,"2005-11-22 12:00:00",-111.74900641,-111.54900641,27.34876841,27.54876841,13109,1.22300004959106,0.195703154754639
"315",1.1171,20051122,27.44315028,-111.65702038,2005-11-22,"2005",315,23.2376989278826,0.290903366303228,289,"2005-11-22 12:00:00",-111.75702038,-111.55702038,27.34315028,27.54315028,13109,23.2900009155273,0.22980401802063,1.21500691946815,0.187655784607628,289,"2005-11-22 12:00:00",-111.75702038,-111.55702038,27.34315028,27.54315028,13109,1.21599996089935,0.189772831106186
"316",1.1172,20051122,27.43762646,-111.66506534,2005-11-22,"2005",316,23.2376989278826,0.290903366303228,289,"2005-11-22 12:00:00",-111.75702038,-111.55702038,27.34315028,27.54315028,13109,23.2900009155273,0.22980401802063,1.21500691946815,0.187655784607628,289,"2005-11-22 12:00:00",-111.75702038,-111.55702038,27.34315028,27.54315028,13109,1.21599996089935,0.189772831106186
"317",1.1173,20051122,27.43223469,-111.67312788,2005-11-22,"2005",317,23.2816608587351,0.248139887975605,289,"2005-11-22 12:00:00",-111.77312788,-111.57312788,27.33223469,27.53223469,13109,23.3199996948242,0.20015133934021,1.20296885707387,0.182708732369912,289,"2005-11-22 12:00:00",-111.77312788,-111.57312788,27.33223469,27.53223469,13109,1.20299994945526,0.173464175963402
"318",1.1174,20051122,27.42685766,-111.68120278,2005-11-22,"2005",318,23.2811418421128,0.251915668314789,289,"2005-11-22 12:00:00",-111.78120278,-111.58120278,27.32685766,27.52685766,13109,23.3150005340576,0.20015133934021,1.21502422069596,0.181535950230863,289,"2005-11-22 12:00:00",-111.78120278,-111.58120278,27.32685766,27.52685766,13109,1.2059999704361,0.171981683421135
"319",1.1175,20051122,27.42173604,-111.68937844,2005-11-22,"2005",319,23.3122145048887,0.211085372987244,289,"2005-11-22 12:00:00",-111.78937844,-111.58937844,27.32173604,27.52173604,13109,23.3299999237061,0.192736755752563,1.20117993090804,0.176244391521589,289,"2005-11-22 12:00:00",-111.78937844,-111.58937844,27.32173604,27.52173604,13109,1.17599999904633,0.155673028278351
"320",1.1176,20051123,27.41647864,-111.69770554,2005-11-23,"2005",320,22.6653999328613,0.131687168170816,25,"2005-11-23 12:00:00",-111.79770554,-111.59770554,27.31647864,27.51647864,13110,22.7199993133545,0.0963697917938232,2.35797533503285,8.71003052627523,81,"2005-11-23 12:00:00",-111.79770554,-111.59770554,27.31647864,27.51647864,13110,0.671999990940094,0.139364373135567
"321",1.1177,20051123,27.41149399,-111.70581517,2005-11-23,"2005",321,22.6653999328613,0.131687168170816,25,"2005-11-23 12:00:00",-111.79770554,-111.59770554,27.31647864,27.51647864,13110,22.7199993133545,0.0963697917938232,2.35797533503285,8.71003052627523,81,"2005-11-23 12:00:00",-111.79770554,-111.59770554,27.31647864,27.51647864,13110,0.671999990940094,0.139364373135567
"322",1.1178,20051123,27.40617471,-111.71418669,2005-11-23,"2005",322,22.6821424393427,0.12537509295825,21,"2005-11-23 12:00:00",-111.81418669,-111.61418669,27.30617471,27.50617471,13110,22.7199993133545,0.0963697917938232,2.41980522213044,8.93241601482267,77,"2005-11-23 12:00:00",-111.81418669,-111.61418669,27.30617471,27.50617471,13110,0.666999995708466,0.151225197172165
"323",1.1179,20051123,27.40127532,-111.72210153,2005-11-23,"2005",323,22.6699993426983,0.144971306911405,13,"2005-11-23 12:00:00",-111.82210153,-111.62210153,27.30127532,27.50127532,13110,22.7199993133545,0.185325,2.71340301632881,9.55689125789215,67,"2005-11-23 12:00:00",-111.82210153,-111.62210153,27.30127532,27.50127532,13110,0.648999989032745,0.177912007069588
"324",1.118,20051123,27.39613928,-111.73045773,2005-11-23,"2005",324,22.6699993426983,0.144971306911405,13,"2005-11-23 12:00:00",-111.82210153,-111.62210153,27.30127532,27.50127532,13110,22.7199993133545,0.185325,2.71340301632881,9.55689125789215,67,"2005-11-23 12:00:00",-111.82210153,-111.62210153,27.30127532,27.50127532,13110,0.648999989032745,0.177912007069588
"325",1.1181,20051123,27.39111591,-111.73875154,2005-11-23,"2005",325,22.7207137516567,0.150649580413671,7,"2005-11-23 12:00:00",-111.83875154,-111.63875154,27.29111591,27.49111591,13110,22.7950000762939,0.0741288688659668,2.92747461341195,10.1698085236364,59,"2005-11-23 12:00:00",-111.83875154,-111.63875154,27.29111591,27.49111591,13110,0.570999979972839,0.289106989395618
"326",1.1182,20051123,27.38616446,-111.74711735,2005-11-23,"2005",326,22.7950000762939,NA,1,"2005-11-23 12:00:00",-111.84711735,-111.64711735,27.28616446,27.48616446,13110,22.7950000762939,0,3.52417025984602,11.340437594915,47,"2005-11-23 12:00:00",-111.84711735,-111.64711735,27.28616446,27.48616446,13110,0.570999979972839,0.293554820501804
"327",1.1183,20051123,27.38099475,-111.75543544,2005-11-23,"2005",327,22.7950000762939,0,2,"2005-11-23 12:00:00",-111.85543544,-111.65543544,27.28099475,27.48099475,13110,22.7950000762939,0,3.3449000442028,11.0112220841202,50,"2005-11-23 12:00:00",-111.85543544,-111.65543544,27.28099475,27.48099475,13110,0.590999990701675,0.263902804595232
"328",1.1184,20051123,27.37571302,-111.76355619,2005-11-23,"2005",328,NA,NA,0,"2005-11-23 12:00:00",-111.86355619,-111.66355619,27.27571302,27.47571302,13110,NA,NA,3.34950004439605,10.4975673064697,38,"2005-11-23 12:00:00",-111.86355619,-111.66355619,27.27571302,27.47571302,13110,0.611000001430511,0.23425078868866
"329",1.1185,20051123,27.37041383,-111.77181671,2005-11-23,"2005",329,NA,NA,0,"2005-11-23 12:00:00",-111.87181671,-111.67181671,27.27041383,27.47041383,13110,NA,NA,3.30856005549431,9.60391826945957,25,"2005-11-23 12:00:00",-111.87181671,-111.67181671,27.27041383,27.47041383,13110,0.726999998092651,0.594522589749098
"330",1.1186,20051123,27.36514742,-111.78005482,2005-11-23,"2005",330,NA,NA,0,"2005-11-23 12:00:00",-111.88005482,-111.68005482,27.26514742,27.46514742,13110,NA,NA,2.39729170004527,9.38212660232589,24,"2005-11-23 12:00:00",-111.88005482,-111.68005482,27.26514742,27.46514742,13110,0.489999994635582,0.382510801944137
