"","cruise_int","Date_M","Lat_M","Lon_M"
"15324","11.1703",20160622,26.88558816,-110.32758695
"15325","11.1704",20160622,26.88441006,-110.31761607
"15326","11.1705",20160622,26.8832163,-110.30750145
"15327","11.1706",20160622,26.88212477,-110.29794986
"15328","11.1707",20160622,26.8810009,-110.28813322
"15329","11.1708",20160622,26.87978135,-110.27753332
"15330","11.1709",20160622,26.87629987,-110.27055755
"15331","11.1710",20160622,26.87551917,-110.27979622
"15332","11.1711",20160622,26.87623336,-110.29022197
"15333","11.1712",20160622,26.87689896,-110.3001882
"15334","11.1713",20160622,26.877566,-110.31034804
"15335","11.1714",20160622,26.87819715,-110.32030306
"15336","11.299",20160617,26.54391273,-110.00101
"15337","11.300",20160617,26.55073834,-110.00703562
"15338","11.301",20160617,26.55804753,-110.01339227
"15339","11.302",20160617,26.56447274,-110.0203955
"15340","11.303",20160617,26.57057237,-110.02734608
"15341","11.304",20160617,26.57711932,-110.03490549
"15342","11.305",20160617,26.58321441,-110.04190323
"15343","11.306",20160617,26.58970361,-110.04932372
"15344","11.307",20160617,26.59517237,-110.05740981
"15345","11.308",20160617,26.5998948,-110.06857035
"15346","11.309",20160617,26.6020253,-110.06898478
"15347","11.310",20160617,26.6082547,-110.0671125
"15348","11.311",20160617,26.61772068,-110.06341583
"15349","11.312",20160617,26.62655171,-110.06006049
"15350","11.313",20160617,26.63485182,-110.05692299
"15351","11.314",20160617,26.64328854,-110.05370925
"15352","11.315",20160617,26.65184933,-110.05040177
"15353","11.316",20160617,26.66037744,-110.04710444
"15354","11.317",20160617,26.66886506,-110.04377275
"15355","11.318",20160617,26.67774852,-110.04031978
"15356","11.319",20160617,26.68589773,-110.03720151
"15357","11.320",20160617,26.69443961,-110.0339382
"15358","11.321",20160617,26.70298555,-110.03063703
"15359","11.322",20160617,26.7114982,-110.02735282
"15360","11.323",20160617,26.7201937,-110.0247202
"15361","11.324",20160617,26.7290321,-110.02268306
"15362","11.325",20160617,26.73788441,-110.02080329
"15363","11.326",20160617,26.74678093,-110.01907787
"15364","11.327",20160617,26.75639055,-110.01807442
"15365","11.328",20160617,26.75783828,-110.01136453
"15366","11.329",20160617,26.76287874,-110.00883472
"15367","11.330",20160617,26.7581401,-110.01481918
"15368","11.331",20160617,26.75082234,-110.0131351
"15369","11.332",20160617,26.74678398,-110.01107519
"15370","11.333",20160617,26.74728883,-110.02258589
"15371","11.334",20160617,26.74756903,-110.03289315
"15372","11.335",20160617,26.7478318,-110.04290641
"15373","11.336",20160617,26.74808377,-110.0529065
"15374","11.337",20160617,26.74833582,-110.06292198
"15375","11.338",20160617,26.7486012,-110.07300877
"15376","11.339",20160617,26.74880316,-110.08300221
"15377","11.340",20160617,26.74902765,-110.09260898
"15378","11.341",20160617,26.74921279,-110.10310641
"15379","11.342",20160617,26.74937734,-110.1131271
"15380","11.343",20160617,26.74950591,-110.12307108
"15381","11.344",20160617,26.74967292,-110.1329319
"15382","11.345",20160617,26.74995353,-110.14313793
"15383","11.346",20160617,26.75024277,-110.15324237
"15384","11.347",20160617,26.7504895,-110.16329106
"15385","11.348",20160617,26.75074919,-110.17331361
"15386","11.349",20160617,26.7509844,-110.18331699
"15387","11.350",20160618,26.75106591,-110.19340839
"15388","11.351",20160618,26.75088637,-110.20346719
"15389","11.352",20160618,26.75069771,-110.21456411
"15390","11.353",20160618,26.75324987,-110.22018595
"15391","11.354",20160618,26.75075285,-110.21993622
"15392","11.355",20160618,26.75262991,-110.22827201
"15393","11.356",20160618,26.75487536,-110.23453713
"15394","11.357",20160618,26.75671584,-110.23674875
"15395","11.358",20160618,26.76359542,-110.23887631
"15396","11.359",20160618,26.77249173,-110.23738587
"15397","11.360",20160618,26.78128512,-110.23476618
"15398","11.361",20160618,26.7899362,-110.23187866
"15399","11.362",20160618,26.79855469,-110.2289749
"15400","11.363",20160618,26.80758925,-110.22593055
"15401","11.364",20160618,26.81582022,-110.22308254
"15402","11.365",20160618,26.82499289,-110.21986404
"15403","11.366",20160618,26.83305096,-110.21695791
"15404","11.367",20160618,26.84162489,-110.21387228
"15405","11.368",20160618,26.85020433,-110.21074539
"15406","11.369",20160618,26.85873506,-110.2075916
"15407","11.370",20160618,26.86732646,-110.20437619
"15408","11.371",20160618,26.87585814,-110.20113197
"15409","11.372",20160618,26.88442406,-110.19787309
"15410","11.373",20160618,26.89293512,-110.19456408
"15411","11.374",20160618,26.9014561,-110.19130297
"15412","11.375",20160618,26.90949589,-110.19099432
"15413","11.376",20160618,26.91077185,-110.20107219
"15414","11.377",20160618,26.91188807,-110.21108086
"15415","11.378",20160618,26.91301327,-110.22105242
"15416","11.379",20160618,26.91407387,-110.23107536
"15417","11.380",20160618,26.91515302,-110.24102138
"15418","11.381",20160618,26.91623227,-110.2510062
"15419","11.382",20160618,26.91726757,-110.26105816
"15420","11.383",20160618,26.91832223,-110.2710142
"15421","11.384",20160618,26.91938481,-110.28094357
"15422","11.385",20160618,26.92040411,-110.29090285
"15423","11.386",20160618,26.92147046,-110.30091545
"15424","11.387",20160618,26.92253754,-110.31086753
"15425","11.388",20160618,26.92357659,-110.32029839
"15426","11.389",20160618,26.9246844,-110.33040725
"15427","11.403",20160618,27.02688816,-110.38801778
"15428","11.404",20160618,27.03565148,-110.39051146
"15429","11.405",20160618,27.04462959,-110.39137761
"15430","11.406",20160618,27.05364851,-110.39197063
"15431","11.407",20160618,27.06265045,-110.39262981
"15432","11.408",20160618,27.07163687,-110.39335704
"15433","11.409",20160618,27.08062137,-110.39418975
"15434","11.410",20160618,27.08956909,-110.3951097
"15435","11.411",20160618,27.0985423,-110.39622391
"15436","11.412",20160618,27.10683954,-110.39867581
"15437","11.413",20160618,27.10633027,-110.40873177
"15438","11.414",20160618,27.10554252,-110.41883633
"15439","11.415",20160618,27.10475511,-110.4288728
"15440","11.416",20160618,27.10399594,-110.43894411
"15441","11.417",20160618,27.10351033,-110.44898094
"15442","11.418",20160618,27.10334945,-110.45905861
"15443","11.419",20160618,27.10318032,-110.46910693
"15444","11.420",20160618,27.10295464,-110.47916007
"15445","11.4341",20160630,28.49515414,-112.31334112
"15446","11.4342",20160630,28.49874656,-112.30396144
"15447","11.4343",20160630,28.50224192,-112.29452775
"15448","11.4344",20160630,28.50576227,-112.28516529
"15449","11.4345",20160630,28.50875262,-112.27566231
"15450","11.4346",20160630,28.5040556,-112.26690568
"15451","11.4347",20160630,28.49930584,-112.25829535
"15452","11.4348",20160630,28.49453693,-112.24962504
"15453","11.4349",20160630,28.48982804,-112.24091938
"15454","11.4350",20160630,28.48505823,-112.23217959
"15455","11.4351",20160630,28.48036436,-112.22349039
"15456","11.4352",20160630,28.47564324,-112.214766
"15457","11.4353",20160630,28.47093173,-112.20605546
"15458","11.4354",20160630,28.46620818,-112.19740553
"15459","11.4355",20160630,28.46149102,-112.18873515
"15460","11.4356",20160630,28.45670588,-112.18005648
"15461","11.4357",20160630,28.45196175,-112.17138904
"15462","11.4358",20160630,28.44731247,-112.16262964
"15463","11.4359",20160630,28.44267425,-112.15392324
"15464","11.4360",20160630,28.43801358,-112.14511266
"15465","11.4361",20160630,28.43339872,-112.13633762
"15466","11.4362",20160630,28.42878227,-112.1276121
"15467","11.4363",20160630,28.42414709,-112.11888772
"15468","11.4364",20160630,28.41952779,-112.11009425
"15469","11.4365",20160630,28.41484999,-112.10134557
"15470","11.4366",20160630,28.41015631,-112.09261646
"15471","11.4367",20160630,28.40548574,-112.0839001
"15472","11.4368",20160630,28.40080442,-112.07517635
"15473","11.4369",20160630,28.39606429,-112.06649562
"15474","11.4370",20160630,28.39130451,-112.05782073
"15475","11.4371",20160630,28.38657927,-112.04916159
"15476","11.4372",20160630,28.38182203,-112.0404735
"15477","11.4373",20160630,28.37710859,-112.03181284
"15478","11.4772",20160701,27.79286969,-111.61903652
"15479","11.4773",20160701,27.80163283,-111.61635091
"15480","11.4774",20160701,27.81039458,-111.61378937
"15481","11.4775",20160701,27.81914143,-111.61121111
"15482","11.4776",20160701,27.82786062,-111.60852536
"15483","11.4777",20160701,27.83655247,-111.60581923
"15484","11.4778",20160701,27.84527336,-111.60324143
"15485","11.4779",20160701,27.85356405,-111.60082314
"15486","11.4780",20160701,27.86276804,-111.59817819
"15487","11.4781",20160701,27.87137347,-111.59571101
"15488","11.4782",20160701,27.88013844,-111.59323002
"15489","11.4783",20160701,27.88894756,-111.59077781
"15490","11.4784",20160701,27.89763074,-111.58853006
"15491","11.4785",20160701,27.90650459,-111.58624027
"15492","11.4786",20160701,27.91521208,-111.58399492
"15493","11.4787",20160701,27.92407885,-111.58167034
"15494","11.4788",20160701,27.93277352,-111.57932608
"15495","11.4789",20160701,27.94150576,-111.57688241
"15496","11.4790",20160701,27.95024222,-111.57444282
"15497","11.4791",20160701,27.95897829,-111.57193604
"15498","11.4792",20160701,27.96775687,-111.56948143
"15499","11.4793",20160701,27.97654432,-111.56708473
"15500","11.4794",20160701,27.98536991,-111.56470232
"15501","11.4795",20160701,27.99416866,-111.56239985
"15502","11.4796",20160701,28.00288832,-111.56009259
"15503","11.4797",20160701,28.01165137,-111.55779113
"15504","11.4798",20160701,28.02050993,-111.55570863
"15505","11.4799",20160701,28.02928701,-111.55373189
"15506","11.4800",20160701,28.03826595,-111.5516815
"15507","11.4801",20160701,28.04704612,-111.54957049
"15508","11.4802",20160701,28.05583926,-111.54745549
"15509","11.4803",20160701,28.06458288,-111.54538737
"15510","11.4804",20160701,28.07315429,-111.54186632
"15511","11.4805",20160701,28.08153046,-111.53832407
"15512","11.4806",20160701,28.09016092,-111.53478408
"15513","11.4807",20160701,28.09856399,-111.53139442
"15514","11.4808",20160701,28.10701782,-111.52827198
"15515","11.4809",20160701,28.11564622,-111.52512207
"15516","11.4810",20160701,28.12428774,-111.5218952
"15517","11.4811",20160701,28.1321489,-111.52172763
"15518","11.4812",20160701,28.13406969,-111.53210555
"15519","11.4813",20160701,28.13638202,-111.54425905
"15520","11.4814",20160701,28.1377488,-111.55171849
"15521","11.4815",20160701,28.1395068,-111.56172463
"15522","11.4816",20160701,28.14070679,-111.57180858
"15523","11.4817",20160701,28.14195482,-111.58188569
"15524","11.4818",20160701,28.14321594,-111.5919486
"15525","11.4819",20160701,28.14455773,-111.60198626
"15526","11.4820",20160701,28.14571092,-111.61203948
"15527","11.4821",20160701,28.14676175,-111.62220878
"15528","11.4822",20160701,28.14776376,-111.63231175
"15529","11.4823",20160701,28.1488607,-111.64237539
"15530","11.4824",20160701,28.15008515,-111.65242686
"15531","11.4825",20160701,28.15137738,-111.66251455
"15532","11.4826",20160701,28.15273912,-111.67256399
"15533","11.4827",20160701,28.15416299,-111.68260225
"15534","11.4828",20160701,28.15591428,-111.69259487
"15535","11.4829",20160701,28.15764793,-111.70254971
"15536","11.4830",20160701,28.15934192,-111.71259894
"15537","11.4831",20160701,28.16111612,-111.72254493
"15538","11.4832",20160701,28.1631869,-111.73245299
"15539","11.4833",20160701,28.16538908,-111.74228624
"15540","11.4834",20160701,28.16758948,-111.75219865
"15541","11.4835",20160701,28.17195609,-111.76101112
"15542","11.4836",20160701,28.17685861,-111.76951584
"15543","11.4837",20160701,28.18178828,-111.77808019
"15544","11.4838",20160701,28.18675033,-111.78657204
"15545","11.4839",20160701,28.19178652,-111.79500195
"15546","11.4840",20160701,28.19675648,-111.80348852
"15547","11.4841",20160701,28.20161193,-111.8121003
"15548","11.4842",20160701,28.20630187,-111.8207851
"15549","11.4843",20160701,28.21102121,-111.82942765
"15550","11.4844",20160701,28.21575671,-111.83803703
"15551","11.4845",20160701,28.2205237,-111.84676065
"15552","11.4846",20160701,28.22536553,-111.85532068
"15553","11.4847",20160701,28.23015003,-111.86396521
"15554","11.4848",20160701,28.23495652,-111.87261092
"15555","11.4849",20160701,28.23875195,-111.88224476
"15556","11.4850",20160701,28.24279359,-111.89075602
"15557","11.4851",20160701,28.25078015,-111.88840957
"15558","11.4852",20160701,28.25673831,-111.88754504
"15559","11.4853",20160702,28.25973249,-111.89202282
"15560","11.4854",20160702,28.26443054,-111.90163321
"15561","11.4855",20160702,28.26870154,-111.91067431
"15562","11.4856",20160702,28.27293775,-111.91965074
"15563","11.4857",20160702,28.27713938,-111.92868062
"15564","11.4858",20160702,28.28128801,-111.93772327
"15565","11.4859",20160702,28.28543205,-111.94679759
"15566","11.4860",20160702,28.2895771,-111.9558658
"15567","11.4861",20160702,28.29373551,-111.96486654
"15568","11.4862",20160702,28.29794055,-111.97387553
"15569","11.4863",20160702,28.30211141,-111.98293535
"15570","11.4864",20160702,28.30628798,-111.99196336
"15571","11.4865",20160702,28.30985661,-112.00132
"15572","11.4866",20160702,28.31317858,-112.01071862
"15573","11.4867",20160702,28.31634615,-112.02034573
"15574","11.4868",20160702,28.32038734,-112.0294363
"15575","11.4869",20160702,28.32586248,-112.03749142
"15576","11.4870",20160702,28.33142851,-112.0455385
"15577","11.4871",20160702,28.33706249,-112.05348316
"15578","11.4872",20160702,28.34272427,-112.06138679
"15579","11.4873",20160702,28.34839741,-112.06937555
"15580","11.4874",20160702,28.3540576,-112.07730139
"15581","11.4875",20160702,28.3598534,-112.08511542
"15582","11.4876",20160702,28.36559189,-112.09286868
"15583","11.4877",20160702,28.37141488,-112.10080356
"15584","11.4878",20160702,28.37696263,-112.108759
"15585","11.4879",20160702,28.38243177,-112.11663349
"15586","11.4880",20160702,28.38804096,-112.12485434
"15587","11.4881",20160702,28.39397627,-112.13251429
"15588","11.4882",20160702,28.40015092,-112.13997087
"15589","11.4883",20160702,28.40578097,-112.14917969
"15590","11.4884",20160702,28.40699194,-112.1445522
"15591","11.4885",20160702,28.40395532,-112.14092785
"15592","11.4886",20160702,28.40735793,-112.14591593
"15593","11.4887",20160702,28.41323499,-112.15420279
"15594","11.4888",20160702,28.41893834,-112.16214493
"15595","11.4889",20160702,28.42456009,-112.17011373
"15596","11.4890",20160702,28.43012026,-112.17815934
"15597","11.4891",20160702,28.43568253,-112.1861502
"15598","11.4892",20160702,28.44128029,-112.19416975
"15599","11.4893",20160702,28.44682683,-112.20213157
"15600","11.4894",20160702,28.45306452,-112.21041448
"15601","11.4895",20160702,28.45861873,-112.21773386
"15602","11.4896",20160702,28.46443363,-112.2255564
"15603","11.4897",20160702,28.47016809,-112.23342503
"15604","11.4898",20160702,28.47754823,-112.24363016
"15605","11.4899",20160702,28.4757385,-112.2438687
"15606","11.4900",20160702,28.47311179,-112.24575919
"15607","11.4901",20160702,28.47888308,-112.25511198
"15608","11.4902",20160702,28.48203,-112.26446505
"15609","11.4903",20160702,28.48545264,-112.27411795
"15610","11.4904",20160702,28.48913397,-112.28429453
"15611","11.4905",20160702,28.49210751,-112.29260118
"15612","11.4906",20160702,28.49586561,-112.30241511
"15613","11.4907",20160702,28.49945727,-112.31169599
"15614","11.4908",20160702,28.50312231,-112.32101573
"15615","11.4927",20160702,28.56821855,-112.3566128
"15616","11.4928",20160702,28.57023796,-112.34667602
"15617","11.4929",20160702,28.57242369,-112.33619633
"15618","11.4930",20160702,28.5743648,-112.32676874
"15619","11.4931",20160702,28.5764001,-112.31685705
"15620","11.4932",20160702,28.57851735,-112.30699323
"15621","11.4933",20160702,28.58061336,-112.29724672
"15622","11.4934",20160702,28.58284652,-112.28724825
"15623","11.4935",20160702,28.58552444,-112.27739353
"15624","11.4936",20160702,28.58794549,-112.26747585
"15625","11.4937",20160702,28.59023419,-112.25768563
"15626","11.4938",20160702,28.59281399,-112.24773663
"15627","11.4939",20160702,28.59545095,-112.23811912
"15628","11.4940",20160702,28.59830393,-112.22838978
"15629","11.4941",20160702,28.60124598,-112.21875722
"15630","11.4942",20160702,28.60457666,-112.20926121
"15631","11.4943",20160702,28.60805931,-112.19981339
"15632","11.4944",20160702,28.61158193,-112.1903834
"15633","11.632",20160618,27.75247028,-110.95403271
"15634","11.633",20160618,27.76078736,-110.9577185
"15635","11.634",20160618,27.76921636,-110.96137327
"15636","11.635",20160618,27.77763319,-110.96495376
"15637","11.636",20160618,27.78611646,-110.96853095
"15638","11.637",20160618,27.79455059,-110.97203818
"15639","11.638",20160618,27.8029893,-110.97563547
"15640","11.639",20160618,27.81140799,-110.97926982
"15641","11.640",20160618,27.81981546,-110.98291351
